CCN	CODCNH	Nombre Centro	Dirección	Teléfono	Cód. Municipio	Municipio	Cód. Provincia	Provincia	Cód. CCAA	CCAA	Código Postal	CAMAS	Cód. Clase de Centro	Clase de Centro	Cód. Dep. Funcional	Dependencia Funcional	Forma parte Complejo	CODIDCOM	Nombre del Complejo	ALTA	Email
1430000056	300098	Sanatorio Dr. Muñoz	Carretera Cartagena 59	968885550	300308	Murcia	30	Murcia	14	Región de Murcia	30120	50	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	afonsomunoz@clinicamunoz.com
1430000003	300085	Hospital Mesa del Castillo	Ronda Sur 20	968246116	300308	Murcia	30	Murcia	14	Región de Murcia	30010	76	C190	Otros Centros con Internamiento	20	Privados	N			N	begomora@mesadelcastillo.com
1430000060	300011	Hospital Clínico Universitario Virgen de La Arrixaca	Carretera Madrid-Cartagena S/N	968369500	300308	Murcia	30	Murcia	14	Región de Murcia	30120	937	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	marianae.villaescusa@carm.es
1430000067	300032	Hospital Psiquiátrico Román Alberca	Calle Lorca 58 CALLE LORCA 58	968365800	300308	Murcia	30	Murcia	14	Región de Murcia	30120	105	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	antonio.ortiz@carm.es
1430000005	300026	Hospital General Universitario Reina Sofia	Avenida Intendente Jorge Palacios 1	968359000	300308	Murcia	30	Murcia	14	Región de Murcia	30003	346	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	luis.javega@carm.es
1430000051	300269	Hospital G. Universitario J.M. Morales Meseguer	Avenida Marques de Los Vélez 0	968240601	300308	Murcia	30	Murcia	14	Región de Murcia	30008	394	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	manuelj.buades@carm.es
1430000047	300222	Hospital General Universitario Los Arcos del Mar Menor	Paraje Torre Octavio S/N	968565000	300354	San Javier	30	Murcia	14	Región de Murcia	30739	255	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
1430000007	300339	Hospital de Cuidados Medios Villademar	Avenida Concejal Mariano Henarejos 13	968187346	300367	San Pedro del Pinatar	30	Murcia	14	Región de Murcia	30740	99	C13	Hospitales de media y larga estancia	20	Privados	N			N	notificaciones@villademar.com
1430000059	300243	Hospital Virgen del Castillo	Avenida De La Feria S/N	968719804	300434	Yecla	30	Murcia	14	Región de Murcia	30510	98	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	luis.javega@carm.es
1531000740	310142	Clínica Psico geriátrica Josefina Arregui	Calle Erburua S/N -	948563850	310109	Altsasu/Alsasua	31	Navarra	15	C. Foral de Navarra	31800	21	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	administracion@josefinaarregui.com
1531000734	310109	Centro Hospitalario Benito Menni	Calle Mendinueta S/N -	948452162	310500	Baztan	31	Navarra	15	C. Foral de Navarra	31700	158	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	mzabalza.mennipamplona@hospitalarias.es
0250000085	500172	Unidad de Rehabilitación de Larga Estancia	Carretera Sos S/N	976675479	502301	Sádaba	50	Zaragoza	02	Aragón	50670	45	C14	Hospitales de salud mental y tratamiento de toxicomanías	22	Organizaciones No Gubernamentales	N			N	
0250000001	500114	Hospital San Juan de Dios	Paseo Colon 14	976271660	502973	Zaragoza	50	Zaragoza	02	Aragón	50006	188	C13	Hospitales de media y larga estancia	22	Organizaciones No Gubernamentales	N			N	hsjdzaragoza@ohsjd.es
0250000070	500107	Centro Neuropsiquiátrico Nuestra Señora del Carmen	Camino Abejar 100	976770635	502973	Zaragoza	50	Zaragoza	02	Aragón	50190	277	C14	Hospitales de salud mental y tratamiento de toxicomanías	22	Organizaciones No Gubernamentales	N			N	gerencia@neuronscarmen.org
0250000067	500188	Unidad Rehabilitadora de Media Estancia Profesor Rey Ardid	Calle Camino Viejo de La Alfocea 10	976731000	502973	Zaragoza	50	Zaragoza	02	Aragón	50191	39	C14	Hospitales de salud mental y tratamiento de toxicomanías	22	Organizaciones No Gubernamentales	N			N	rjuslibol@reyardid.org
0250000087	500080	Hospital Maz	Avenida Academia General Militar 74	976748000	502973	Zaragoza	50	Zaragoza	02	Aragón	50015	81	C11	Hospitales Generales	21	Mútuas Colaboradoras con La Seguridad Social	N			N	maz@maz.es
0250000091	500218	Hospital Viamed Montecanal	Calle Franz Schubert 2	876241818	502973	Zaragoza	50	Zaragoza	02	Aragón	50012	68	C11	Hospitales Generales	20	Privados	N			N	admi@viamedmontecanal.com
0250005838	500223	Hospital Hernan Cortes Miraflores	Camino Torres (De Las) 51-53	976222981	502973	Zaragoza	50	Zaragoza	02	Aragón	50008	36	C11	Hospitales Generales	20	Privados	N			N	lccanalda@clinicahernancortes.com
0250000086	500195	Hospital de Rehabilitación Psiquiatrica Prisma	Calle Torre del Cerezo (San Juan de Mozarrifar) 17	976151152	502973	Zaragoza	50	Zaragoza	02	Aragón	50820	50	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	administracionprisma@itasaludmental.com
0250000035	500093	Clínica Montpellier, Grupo Ha, S.A.U	Vía Hispanidad 37	976765300	502973	Zaragoza	50	Zaragoza	02	Aragón	50012	90	C11	Hospitales Generales	20	Privados	N			N	esther.vilella@grupohla.com
0250000002	500129	Hospital Quironsalud Zaragoza	Paseo Mariano Renovales S/N	976720000	502973	Zaragoza	50	Zaragoza	02	Aragón	50006	104	C11	Hospitales Generales	20	Privados	N			N	quironza@clinicaquiron.es
0250004610	500140	Hospital General de La Defensa En Zaragoza	Calle Vía Ibérica 1-15 1-15	976567710	502973	Zaragoza	50	Zaragoza	02	Aragón	50009	200	C11	Hospitales Generales	7	Ministerio de Defensa	N			N	
0250000068	500055	Hospital Royo Villanova	Avenida San Gregorio 30	976466910	502973	Zaragoza	50	Zaragoza	02	Aragón	50015	256	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	direccion.hrv@salud.aragon.es
0250000034	500068	Centro de Rehabilitación Psicosocial Nuestra Señora del Pilar	Calle Duquesa Villahermosa 66-68	976331500	502973	Zaragoza	50	Zaragoza	02	Aragón	50009	200	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	administracion.crp@aragon.es
0250000083	500074	Hospital Nuestra Señora de Gracia	Calle Ramon y Cajal 60	976440022	502973	Zaragoza	50	Zaragoza	02	Aragón	50004	145	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0250000071	500016	Hospital Clínico Universitario Lozano Blesa	Calle San Juan Bosco 15	976765700	502973	Zaragoza	50	Zaragoza	02	Aragón	50009	808	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	comunicacion3@salud.aragon.es
0250000069	500021	Hospital Universitario Miguel Servet	Paseo Isabel La Católica 1-3	976765500	502973	Zaragoza	50	Zaragoza	02	Aragón	50009	1198	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	sector2@salud.aragon.es
1851000001	510039	Hospital Universitario de Ceuta	Calle Loma Colmenar S/N	856907000	510013	Ceuta	51	Ceuta	18	Ceuta	51003	246	C11	Hospitales Generales	1	Instituto de Gestión Sanitaria-Ingesa	N			N	
1952000235	520042	EV Medical-Rusadir	Calle José Abadía Benhamú 1	662691700	520018	Melilla	52	Melilla	19	Melilla	52003	168	C190	Otros Centros con Internamiento	20	Privados	N			S	info@rusadir.com
1952000109	520018	Hospital Comarcal	Calle Remonta 2	952670000	520018	Melilla	52	Melilla	19	Melilla	52005	168	C11	Hospitales Generales	1	Instituto de Gestión Sanitaria-Ingesa	N			N	
1232000113	320150	Hospital Publico de Verín	Carretera Laza (De) S/N	988413636	320855	Verín	32	Ourense	12	Galicia	32600	98	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0333003421	330117	Fundacion Hospital de Avilés	Calle Cabruñana 19	"627513515;985525744"	330045	Avilés	33	Asturias	03	Ppdo. de Asturias	33402	90	C12	Hospitales especializados	20	Privados	N			N	gerencia@fhaviles.org
0333002777	330100	Hospital Universitario San Agustín	Camino De Heros 6	985123000	330045	Avilés	33	Asturias	03	Ppdo. de Asturias	33401	436	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0333001050	330138	Hospital Carmen y Severo Ochoa	Calle Sienra 11	985812346	330117	Cangas del Narcea	33	Asturias	03	Ppdo. de Asturias	33800	103	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0333004419	330143	Hospital de Jarrio	Carretera De Jarrio S/N	985639300	330181	Coaña	33	Asturias	03	Ppdo. de Asturias	33719	116	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia.area1@sespa.es
0333002776	330194	Hospital de Jove	Avenida Eduardo Castro S/N	985320050	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33290	233	C11	Hospitales Generales	20	Privados	N			N	gerente@hospitaldejove.com
0333002781	330175	Hospital Covadonga	Calle General Suarez Valdés 40	985365122	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33204	24	C11	Hospitales Generales	20	Privados	N			N	coordinadora@hospitalcovadonga.com
0333002775	330169	Hospital Cruz Roja Gijón	Calle Uría 37	985195000	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33202	120	C11	Hospitales Generales	20	Privados	N			N	
0333003295	330365	Centro Terapeutico Vista Alegre	Calle Profesor Perez Pimentel (La Guía - Somio) 518	"985363435;985771677"	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33203	28	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	info@grupoperezespinosa.com
0333002581	330332	Clínica Psiquiatrica Somio	Carretera La Providencia-Infanzon, 3518 3518	985133806	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33203	40	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	vanesa@clinicasomio.es
0333002526	330208	Hospital Begoña	Avenida Pablo Iglesias 92	985367711	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33204	41	C11	Hospitales Generales	20	Privados	N			N	severino.villarejo@hospitalbegona.com
0333005233	330354	Hospital Gijón	Avenida De La Costa 45	"985360612;985360613"	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33201	32	C13	Hospitales de media y larga estancia	20	Privados	N			N	direccion@hospitalgijon.es
0333005968	330409	Centro de Tratamiento Integral Montevil	Calle Álava 67	985142483	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33210	21	C190	Otros Centros con Internamiento	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	saludmental.montevil@sespa.es
0333002780	330156	Hospital Universitario de Cabueñes	Calle Los Prados 395	"985185000;985185004"	330241	Gijón	33	Asturias	03	Ppdo. de Asturias	33203	457	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia.area5@sespa.es
0333000848	330254	Fundacion Sanatorio Adaro	Calle Jove y Canella 1	985692111	330313	Langreo	33	Asturias	03	Ppdo. de Asturias	33900	153	C13	Hospitales de media y larga estancia	20	Privados	N			N	gerencia@sanatorioadaro.com
0333001052	330241	Hospital Valle del Nalon	Polígono De Riaño S/N	985652000	330313	Langreo	33	Asturias	03	Ppdo. de Asturias	33920	216	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia.area8@sespa.es
0333000032	330321	Centro Salud Mental Perez Espinosa	Calle Santa Rosa 6	985771677	330352	Llanera	33	Asturias	03	Ppdo. de Asturias	33690	35	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	
0333005582	330325	Hospital Vital Alvarez Buylla	Calle Vistalegre 2	985458500	330371	Mieres	33	Asturias	03	Ppdo. de Asturias	33619	176	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0333003415	330061	Centro Medico de Asturias	Avenida Richard Grandio S/N	985250300	330447	Oviedo	33	Asturias	03	Ppdo. de Asturias	33193	105	C11	Hospitales Generales	20	Privados	N			N	gerencia@medastur.com
0333002562	330077	Clínica Asturias	Calle Naranjo de Bulnes 4-6	985286000	330447	Oviedo	33	Asturias	03	Ppdo. de Asturias	33012	46	C11	Hospitales Generales	20	Privados	N			N	juliacs@clinica-asturias.com
0333002620	330096	Clínica San Rafael	Calle La Estrecha, 33	985282526	330447	Oviedo	33	Asturias	03	Ppdo. de Asturias	33011	36	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	clinicasr@sanrafael.es
0333000265	330376	Instituto Oftalmológico Fernandez-Vega	Avenida Dres. Fernandez Vega 34	"985240141;985241508"	330447	Oviedo	33	Asturias	03	Ppdo. de Asturias	33012	13	C12	Hospitales especializados	20	Privados	N			N	instituto@fernandez-vega.com
0333001472	330045	Hospital Monte Naranco	Avenida Doctores Fernández Vega S/N	985106900	330447	Oviedo	33	Asturias	03	Ppdo. de Asturias	33012	194	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0333005595	330322	Cti de La Corredoria	Calle Molin Los Canales S/N	985292360	330447	Oviedo	33	Asturias	03	Ppdo. de Asturias	33011	22	C190	Otros Centros con Internamiento	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0333005240	330292	Hospital Universitario Central de Asturias	Avenida De Roma S/N	985108000	330447	Oviedo	33	Asturias	03	Ppdo. de Asturias	33011	991	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0333002574	330306	Hospital del Oriente de Asturias Francisco Grande Covian	Urbanización Castañera S/N	985840032	330450	Parres	33	Asturias	03	Ppdo. de Asturias	33540	90	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0333002321	330313	Hospital de Luarca	Calle Villar S/N	"985470707;985470727"	330349	Valdés	33	Asturias	03	Ppdo. de Asturias	33700	19	C190	Otros Centros con Internamiento	20	Privados	N			N	tpoyal@gmail.com
0734000721	340035	Hospital Psiquiátrico San Luis	Carretera De Burgos Sn S/N	979165324	341202	Palencia	34	Palencia	07	Castilla y León	34004	206	C14	Hospitales de salud mental y tratamiento de toxicomanías	22	Organizaciones No Gubernamentales	N			N	ch.palencia@hospitalarias.es
0734000722	340040	Área Psiquiatrica San Juan de Dios	Paseo Padre Faustino Calvo 46	979742300	341202	Palencia	34	Palencia	07	Castilla y León	34005	97	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	mariano.cortes@sjd.es
0734000720	340053	Hospital Recoletas de Palencia	Avenida Simón Nieto 31-34	979747700	341202	Palencia	34	Palencia	07	Castilla y León	34005	22	C11	Hospitales Generales	20	Privados	N			N	admision.hrp@gruporecoletas.com
0734000719	340029	Hospital San Telmo. Complejo Asistencial Universitario de Palencia.	Avenida San Telmo S/N	979167000	341202	Palencia	34	Palencia	07	Castilla y León	34004	119	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	340063	Complejo Asistencial Universitario de Palencia	N	gerente.hrcr@saludcastillayleon.es
0734000718	340014	Hospital Rio Carrión. Complejo Asistencial Universitario de Palencia.	Avenida Donantes de Sangre Sn S/N	979167000	341202	Palencia	34	Palencia	07	Castilla y León	34005	376	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	340063	Complejo Asistencial Universitario de Palencia	N	gerente.hrcr@saludcastillayleon.es
0535003934	350249	Hospital Insular de Lanzarote	Calle Juan de Quesada S/N	928810000	350043	Arrecife	35	Las Palmas	05	Canarias	35500	80	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencialz.scs@gobiernodecanarias.org
0535002243	350228	Hospital Universitario Dr. José Molina Orosa	Calle Carretera Arrecife- Tinajo Km 1300 0	"928 595 102;928 595 103;928595000"	350043	Arrecife	35	Las Palmas	05	Canarias	35500	252	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencialz.scs@gobiernodecanarias.org
0535004296	350401	Centro Sanitario Residencial Las Palmas (Cesar Las Palmas)	Calle Párroco Villar Reina 1	928296300	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35011	52	C13	Hospitales de media y larga estancia	20	Privados	N			N	gerencia@grupoicot.es
0535000324	350120	Hospital Universitario Vithas Las Palmas	Calle León y Castillo 292	928297151	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35005	157	C11	Hospitales Generales	20	Privados	N			N	leisgp@vithas.es
0535001314	350173	Hospital Universitario San Roque Las Palmas	Calle Dolores de La Rocha 5	928404040	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35001	162	C11	Hospitales Generales	20	Privados	N			N	
0535000320	350154	Hospital La Paloma	Calle Maestro Valle 20	928234466	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35005	108	C11	Hospitales Generales	20	Privados	N			N	info@hospitallapaloma.com
0535000315	350167	Clínica Cajal	Calle Senador Castillo Olivares 15	928369166	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35003	136	C11	Hospitales Generales	20	Privados	N			N	info@clinicacajal.es
0535001550	350192	Clínica Bandama	Calle Santa Teresa 9	"928350050;928350054"	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35017	64	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	bandama@clinicabandama.com
0535000323	350115	Hospital San José	Calle Padre Cueto 26	928263708	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35008	66	C11	Hospitales Generales	20	Privados	N			N	ifernandez@hospitalsanjose.
0535000321	350206	Hospital Perpetuo Socorro	Calle León y Castillo 407	928499900	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35007	195	C11	Hospitales Generales	20	Privados	N			N	info@hpshospitales.es
0535003845	350069	Hospital Universitario de Salud Mental Juan Carlos I	Calle Real del Castillo 152	928302734	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35014	119	C14	Hospitales de salud mental y tratamiento de toxicomanías	4	Otros Centros o Establecimientos Públicos de Dependencia Autonómica	S	350332	Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín	N	
0535001830	350311	Hospital Universitario de Gran Canaria Dr. Negrín	Plaza Barranco de La Ballena S/N	928450000	350167	Palmas de Gran Canaria, Las	35	Las Palmas	05	Canarias	35012	652	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	350332	Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín	N	hospitaldrnegrin@gobiernodecanarias.org
