CCN	CODCNH	Nombre Centro	Cód. Provincia	Provincia	Cód. CCAA	CCAA	AD	Cod Concierto	Concierto	Forma parte Complejo	CODIDCOM	Nombre del Complejo	Es Comlejo	ALTA	TAC	RMN	GAM	HEM	ASD	LIT	BCO	ALI	SPECT	PET	MAMO	DO	DIAL
1328019438	280724	Hospital Central de La Defensa Gómez Ulla	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	3	2	2	2	3	1	0	2	2	1	1	1	28
1328000062	280989	Hospital Universitario de Getafe	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	2	2	0	1	2	0	0	0	2	1	2	0	24
1328000071	281146	Hospital Universitario de Fuenlabrada	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	2	3	0	1	1	0	0	3	2	1	2	1	0
1328000082	281258	Hospital Universitario Infanta Sofia	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	2	2	0	0	1	0	0	0	0	0	2	1	41
1328000081	281269	Hospital Universitario del Henares	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	2	2	0	0	0	0	0	0	0	0	2	0	27
1328000085	281281	Hospital Universitario del Sureste	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	1	0	18
1328000083	281304	Hospital Universitario Infanta Cristina	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	2	1	0	0	0	0	0	0	0	0	2	0	20
1328000087	281315	Hospital Universitario Puerta de Hierro Majadahonda	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	3	4	0	2	3	1	0	4	3	2	3	1	33
1328000089	281337	Hospital Universitario de Torrejón	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	2	2	0	1	1	0	0	2	0	0	2	1	22
1328016665	281359	Hospital General de Villalba	28	Madrid	13	Madrid	S	032	Concierto sustitutorio	N			N	N	1	2	1	1	1	0	0	0	1	0	1	1	18
1328000039	280029	Hospital Universitario Ramon y Cajal	28	Madrid	13	Madrid	S	031	Red de utilización pública (RUP)	N			N	N	7	3	1	3	2	1	0	4	3	1	3	1	27
1328000017	280035	Hospital Universitario 12 de Octubre	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	6	6	0	5	3	0	0	5	2	2	3	1	40
1328000023	280127	Hospital Universitario de La Princesa	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	3	3	0	2	2	1	0	2	1	0	1	1	30
	281168	Complejo Hospitalario La Paz	28	Madrid	13	Madrid	S	01	Sin concierto	N			S	N	7	5	2	3	4	1	0	4	1	1	4	3	45
	281405	Complejo Hospitalario Infanta Leonor	28	Madrid	13	Madrid	S	01	Sin concierto	N			S	N	3	2	0	0	0	0	0	0	0	0	3	1	40
	281427	Instituto Psiquiátrico Servicios de Salud Mental José Germain	28	Madrid	13	Madrid	S	01	Sin concierto	N			S	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1328000048	280259	Instituto Provincial de Rehabilitación	28	Madrid	13	Madrid	DC	DC	DC	S	280225	Complejo Hospitalario Gregorio Marañón	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1328000049	280843	Hospital Universitario José Germain	28	Madrid	13	Madrid	DC	DC	DC	S	281427	Instituto Psiquiátrico Servicios de Salud Mental José Germain	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1328000086	281270	Hospital Universitario Infanta Leonor	28	Madrid	13	Madrid	DC	DC	DC	S	281405	Complejo Hospitalario Infanta Leonor	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1328020933	281438	Hospital Universitario José Germain	28	Madrid	13	Madrid	DC	DC	DC	S	281427	Instituto Psiquiátrico Servicios de Salud Mental José Germain	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1328000016	280164	Hospital Carlos III	28	Madrid	13	Madrid	DC	DC	DC	S	281168	Complejo Hospitalario La Paz	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1328000019	280210	Hospital de Cantoblanco	28	Madrid	13	Madrid	DC	DC	DC	S	281168	Complejo Hospitalario La Paz	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1328000027	280246	Hospital General Universitario Gregorio Marañón	28	Madrid	13	Madrid	DC	DC	DC	S	280225	Complejo Hospitalario Gregorio Marañón	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1328000031	280014	Hospital Universitario La Paz	28	Madrid	13	Madrid	DC	DC	DC	S	281168	Complejo Hospitalario La Paz	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1328000066	281071	Hospital Universitario Fundacion Alcorcón	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	2	3	1	1	1	1	0	0	0	1	2	1	34
1328000043	280072	Hospital Universitario Clínico San Carlos	28	Madrid	13	Madrid	S	01	Sin concierto	N			N	N	4	5	3	5	3	0	0	2	2	2	4	1	16
1328000009	280421	Hospital Universitario Fundacion Jimenez Diaz	28	Madrid	13	Madrid	S	032	Concierto sustitutorio	N			N	N	4	8	2	1	3	1	0	2	0	1	4	1	25
1328000015	280376	Hospital Viamed Santa Elena, S.L	28	Madrid	13	Madrid	S	02	Concierto parcial	N			N	N	1	3	0	1	1	1	0	0	0	0	1	1	28
1328000059	280382	Hospital San Francisco de Asís	28	Madrid	13	Madrid	N	01	Sin concierto	N			N	N	1	2	0	1	1	0	1	1	0	0	1	1	12
1430000003	300085	Hospital Mesa del Castillo	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	2	0	0
1430000001	300177	Hospital Ntra. Sra. del Perpetuo Socorro	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	1	1	0	0	0	0	0	0	0	0	1	0	0
1430000348	300384	Hospital C. M. Virgen de La Caridad Cartagena	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	1	1	0	0	0	0	0	0	0	0	1	1	0
1430000067	300032	Hospital Psiquiátrico Román Alberca	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1430000056	300098	Sanatorio Dr. Muñoz	30	Murcia	14	Región de Murcia	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1430000061	300124	Hospital Comarcal del Noroeste	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	1	1	0
1430000068	300130	Hospital Centro Medico Virgen de La Caridad Caravaca	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1430000064	300217	Hospital Virgen del Alcázar de Lorca	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	0	0	0	0	0	1	0	0	0	0	1	1	0
1430000047	300222	Hospital General Universitario Los Arcos del Mar Menor	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	2	1	0	0	0	0	0	0	0	0	1	0	0
1430000059	300243	Hospital Virgen del Castillo	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	1	0	0
1430000057	300275	Hospital Ibermutuamur - Patología Laboral	30	Murcia	14	Región de Murcia	N	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	0	0	0
1430000002	300294	Ribera Hospital de Molina	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	1	0	0	0	0	0	0	0	0	0	1	1	0
1430000004	300317	Clínica San Felipe	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1430002216	300373	Hospital Perpetuo Socorro Alameda	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1430000060	300011	Hospital Clínico Universitario Virgen de La Arrixaca	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	6	5	1	3	5	0	0	5	3	2	4	1	37
1430000063	300256	Hospital Rafael Méndez	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	2	1	0	0	0	0	0	0	0	0	1	0	13
1430000058	300281	Hospital de La Vega Lorenzo Guirao	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	2	0	0	0	0	0	0	0	0	0	1	1	10
	300351	Complejo Hospitalario de Cartagena CHC	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			S	N	5	3	1	2	6	0	0	3	1	2	2	0	22
1430000062	300145	Hospital Santa Maria del Rosell	30	Murcia	14	Región de Murcia	DC	DC	DC	S	300351	Complejo Hospitalario de Cartagena CHC	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1430000051	300269	Hospital G. Universitario J.M. Morales Meseguer	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	3	2	0	0	1	1	0	0	0	0	2	0	0
1430000055	300050	Hospital Quironsalud Murcia	30	Murcia	14	Región de Murcia	S	02	Concierto parcial	N			N	N	1	1	0	1	1	0	0	0	0	0	1	1	0
1430006876	300406	Hospital del Guadalentín	30	Murcia	14	Región de Murcia	N	01	Sin concierto	N			N	S	1	1	0	0	0	0	0	0	0	0	1	0	0
1430006933	300395	Hospital IMED Virgen de La Fuensanta	30	Murcia	14	Región de Murcia	N	01	Sin concierto	N			N	S	1	1	0	0	1	0	0	0	0	0	1	1	0
1430000005	300026	Hospital General Universitario Reina Sofia	30	Murcia	14	Región de Murcia	S	01	Sin concierto	N			N	N	2	2	0	0	1	0	0	0	0	0	1	1	31
1430000007	300339	Hospital de Cuidados Medios Villademar	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1430000036	300362	Hospital General Universitario Santa Lucia	30	Murcia	14	Región de Murcia	DC	DC	DC	S	300351	Complejo Hospitalario de Cartagena CHC	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1430000053	300079	Hospital La Vega Grupo Ha	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	1	2	0	1	1	0	0	0	0	0	1	1	0
1430000054	300161	Santo y Real Hospital de Caridad	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1430000065	300119	Hospital Viamed San José	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	1	1	0	0	0	0	0	0	0	0	0	0	0
1430000066	300196	Hospital Asilo de La Real Piedad de Cehegín	30	Murcia	14	Región de Murcia	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1531000738	310076	Clínica Arcángel San Miguel - Pamplona	31	Navarra	15	C. Foral de Navarra	N	01	Sin concierto	N			N	N	1	2	0	1	0	0	0	0	0	0	2	1	0
1531000739	310039	Centro San Francisco Javier	31	Navarra	15	C. Foral de Navarra	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1531000736	310057	Clínica Psiquiatrica Padre Menni	31	Navarra	15	C. Foral de Navarra	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1531000734	310109	Centro Hospitalario Benito Menni	31	Navarra	15	C. Foral de Navarra	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1531000740	310142	Clínica Psico geriátrica Josefina Arregui	31	Navarra	15	C. Foral de Navarra	S	031	Red de utilización pública (RUP)	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1531000729	310137	Hospital Reina Sofia	31	Navarra	15	C. Foral de Navarra	S	02	Concierto parcial	N			N	N	1	1	0	0	0	0	0	0	0	0	1	0	29
1531000733	310060	Clínica Universidad de Navarra	31	Navarra	15	C. Foral de Navarra	S	02	Concierto parcial	N			N	N	3	3	0	1	1	1	0	2	2	2	1	1	30
1531000730	310121	Hospital Garcia Orcoyen	31	Navarra	15	C. Foral de Navarra	S	01	Sin concierto	N			N	N	1	0	0	0	0	0	0	0	0	0	1	0	0
1531000737	310044	Hospital San Juan de Dios	31	Navarra	15	C. Foral de Navarra	N	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	0	0	0
1531002230	310150	Hospital Universitario de Navarra	31	Navarra	15	C. Foral de Navarra	S	01	Sin concierto	N			N	N	7	4	2	2	2	1	0	4	3	1	4	1	81
1620000007	200185	Organización Sanitaria Integrada Debagoiena	20	Guipúzcoa	16	País Vasco	S	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	1	0	0
1601000007	010035	Red de Salud Mental de Araba (Hospital Psiquiátrico de Araba)	01	Álava	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1620000014	200198	Hospital Aita Menni	20	Guipúzcoa	16	País Vasco	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1620000015	200202	Hospital Psiquiátrico San Juan de Dios	20	Guipúzcoa	16	País Vasco	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1601000004	010053	Hospital Quironsalud Vitoria	01	Álava	16	País Vasco	N	02	Concierto parcial	N			N	N	1	2	0	0	0	0	0	0	0	0	1	1	0
1620000008	200219	Clínica Santa Maria de La Asunción (Inviza S. A.)	20	Guipúzcoa	16	País Vasco	N	02	Concierto parcial	N			N	N	1	1	0	0	0	0	0	0	0	0	1	0	0
1620000016	200230	Sanatorio Usurbil, S. L.	20	Guipúzcoa	16	País Vasco	N	031	Red de utilización pública (RUP)	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1620000006	200258	Hospital de Mendaro (Osi Bajo Deba)	20	Guipúzcoa	16	País Vasco	S	01	Sin concierto	N			N	N	1	0	0	0	0	0	0	0	0	0	0	0	0
1648000006	480046	Hospital Cruz Roja de Bilbao - Victoria Eugenia	48	Vizcaya	16	País Vasco	N	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1648000010	480123	Clínica Guimon, S.A.	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	1	0	0
1648000011	480059	Sanatorio Bilbaíno	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1648000014	480182	Hospital San Eloy	48	Vizcaya	16	País Vasco	S	01	Sin concierto	N			N	N	1	0	0	0	0	0	0	0	0	0	2	0	0
1648000016	480255	Hospital San Juan de Dios	48	Vizcaya	16	País Vasco	N	02	Concierto parcial	N			N	N	1	1	0	0	0	0	0	0	0	0	1	0	0
1648000018	480025	Hospital Intermutual de Euskadi	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	0	1	0	0	0	1	0	0	0	0	0	0	0
1648000021	480216	Hospital de Gorliz	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1648004434	480327	Hospital Urduliz Ospitalea	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	2	2	0	0	0	0	0	0	0	0	3	0	2
1648000023	480195	Hospital de Bermeo	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1648000026	480274	Hospital de Zamudio	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1648000017	480305	Hospital Quironsalud Bizkaia	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	1	1	1	1	0	1	0	1	0	1	1	1	0
1620000011	200132	Fundacion Onkologikoa Fundazioa	20	Guipúzcoa	16	País Vasco	S	01	Sin concierto	N			N	N	1	1	2	0	1	0	0	3	1	1	4	0	0
1648000005	480078	Hospital Universitario Basurto	48	Vizcaya	16	País Vasco	S	01	Sin concierto	N			N	N	5	2	0	1	3	0	0	3	2	0	4	1	15
1648002635	480316	Clínica Imq Zorrotzaurre	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	2	2	1	1	1	1	0	2	1	1	1	1	0
1648000015	480209	Hospital Galdakao-Usansolo	48	Vizcaya	16	País Vasco	S	01	Sin concierto	N			N	N	3	0	0	2	2	1	0	0	0	0	3	0	30
1620000002	200104	Policlínica Gipuzkoa	20	Guipúzcoa	16	País Vasco	N	02	Concierto parcial	N			N	N	1	2	0	2	1	1	0	0	0	0	1	1	21
1648000008	480097	Clínica Virgen Blanca	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	0	0	20
1601000510	010090	Hospital Universitario Araba (Sede Txagorritxu y Sede Santiago)	01	Álava	16	País Vasco	S	01	Sin concierto	N			N	N	5	5	0	2	2	1	0	2	2	1	3	1	48
1648000020	480010	Hospital Santa Marina	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	1	0	0	0	0	0	0	0	0	0	0	0	0
1648000022	480293	Avances Médicos S.A.	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1648000025	480268	Hospital de Zaldibar	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1620000001	200049	Mutualia Clínica Pakea	20	Guipúzcoa	16	País Vasco	N	02	Concierto parcial	N			N	N	0	1	0	0	0	0	0	0	0	0	0	0	0
1620000010	200261	Hospital Universitario Donostia	20	Guipúzcoa	16	País Vasco	S	01	Sin concierto	N			N	N	6	3	0	2	2	0	0	1	0	0	2	1	42
1601000003	010040	Hospital Vithas Vitoria	01	Álava	16	País Vasco	N	01	Sin concierto	N			N	N	1	2	0	1	0	0	0	0	0	0	1	1	0
1601000006	010088	Hospital de Leza	01	Álava	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1620000005	200163	Hospital Bidasoa (Osi Bidasoa)	20	Guipúzcoa	16	País Vasco	S	01	Sin concierto	N			N	N	1	0	0	0	0	1	0	0	0	0	0	0	0
1620000009	200245	Hospital de Zumarraga (Osi Goierri - Alto Urola)	20	Guipúzcoa	16	País Vasco	S	01	Sin concierto	N			N	N	1	0	0	0	0	0	0	0	0	0	0	0	20
1620000012	200071	Hospital Ricardo Bermingham	20	Guipúzcoa	16	País Vasco	S	02	Concierto parcial	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1620000013	200271	Hospital San Juan de Dios Donostia	20	Guipúzcoa	16	País Vasco	N	031	Red de utilización pública (RUP)	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1648000012	480160	Clínica Indautxu, S.A.	48	Vizcaya	16	País Vasco	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	1	0	0
1648000013	480176	Hospital Universitario Cruces	48	Vizcaya	16	País Vasco	S	01	Sin concierto	N			N	N	8	2	0	2	3	1	0	3	3	2	3	2	34
1648000019	480031	Clínica Ercilla Mutualia	48	Vizcaya	16	País Vasco	N	02	Concierto parcial	N			N	N	0	1	0	0	0	0	0	0	0	0	0	0	0
1726000846	260051	Policlínico Riojano Nuestra Señora de Valvanera	26	La Rioja	17	La Rioja	N	032	Concierto sustitutorio	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1726000383	260121	Centro Sociosanitario de Convalecencia Los Jazmines	26	La Rioja	17	La Rioja	N	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
	260012	Complejo Hospitalario San Pedro Hospital de La Rioja	26	La Rioja	17	La Rioja	S	01	Sin concierto	N			S	N	4	3	1	1	1	1	0	3	1	1	3	1	26
1726000067	260048	Hospital de La Rioja	26	La Rioja	17	La Rioja	DC	DC	DC	S	260012	Complejo Hospitalario San Pedro Hospital de La Rioja	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1726000576	260027	Hospital Universitario San Pedro	26	La Rioja	17	La Rioja	DC	DC	DC	S	260012	Complejo Hospitalario San Pedro Hospital de La Rioja	N	N	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC	DC
1726000080	260109	Clínica Los Manzanos	26	La Rioja	17	La Rioja	N	01	Sin concierto	N			N	N	1	2	0	1	0	0	0	0	0	0	0	0	0
1726000699	260110	Centro Asistencial Albelda de Iregua	26	La Rioja	17	La Rioja	S	01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1726000825	260132	Centro Sociosanitario de Convalecencia Nuestra Señora Virgen del Carmen	26	La Rioja	17	La Rioja	N	031	Red de utilización pública (RUP)	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1726000542	260099	Fundacion Hospital Calahorra	26	La Rioja	17	La Rioja	S	01	Sin concierto	N			N	N	1	1	0	0	0	0	0	0	0	0	1	1	18
1851000001	510039	Hospital Universitario de Ceuta	51	Ceuta	18	Ceuta	S	01	Sin concierto	N			N	N	1	1	0	0	0	1	0	0	0	0	1	1	0
1952000109	520018	Hospital Comarcal	52	Melilla	19	Melilla		01	Sin concierto	N			N	N	0	0	0	0	0	0	0	0	0	0	0	0	0
1952000235	520042	EV Medical-Rusadir	52	Melilla	19	Melilla	N	01	Sin concierto	N			N	S	0	0	0	0	0	0	0	0	0	0	0	0	0
